STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722740,23160, 20010531,   87.4,24,   36.2,24, 1008.7,24, 9999.9, 0,   9.5,24,   5.9,24,  11.1,  19.0,  102.9 ,  64.0 , 0.00G,999.9, 000000,
722740,23160, 20010601,   87.7,24,   33.9,24, 1007.5,24, 9999.9, 0,   9.9,24,   5.8,24,  13.0,  18.1,  102.9 ,  66.9 , 0.00G,999.9, 000000,
722740,23160, 20010602,   88.8,24,   31.2,24, 1006.3,24, 9999.9, 0,   9.9,24,   7.8,24,  13.0,  20.0,  102.9 ,  66.9 , 0.00G,999.9, 000000,
722740,23160, 20010603,   86.5,24,   18.5,24, 1003.6,24, 9999.9, 0,   9.9,24,  10.8,24,  22.0,  28.0,  100.0 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010604,   82.2,24,   25.1,24, 1002.3,24, 9999.9, 0,   9.9,24,   9.8,24,  19.0,  25.1,   99.0 ,  63.0 , 0.00G,999.9, 000000,
722740,23160, 20010605,   80.0,24,   23.0,24, 1006.8,24, 9999.9, 0,  10.0,24,   7.2,24,  13.0,  15.9,   97.0 ,  62.1 , 0.00G,999.9, 000000,
722740,23160, 20010606,   82.9,24,   27.4,24, 1009.2,24, 9999.9, 0,   9.9,24,   5.1,24,  10.1, 999.9,  100.9 ,  62.1 , 0.00G,999.9, 000000,
722740,23160, 20010607,   85.8,24,   28.3,24, 1009.1,24, 9999.9, 0,   9.9,24,   4.8,24,   8.0, 999.9,  104.0 ,  64.0 , 0.00G,999.9, 000000,
722740,23160, 20010608,   89.1,24,   29.3,24, 1007.9,24, 9999.9, 0,   9.9,24,   5.9,24,  10.1, 999.9,  108.0 ,  66.0 , 0.00G,999.9, 000000,
722740,23160, 20010609,   89.7,24,   29.4,24, 1008.4,24, 9999.9, 0,   9.9,24,   5.9,24,  13.0,  19.0,  108.0 ,  68.0 , 0.00G,999.9, 000000,
722740,23160, 20010610,   89.0,24,   34.3,24, 1009.2,24, 9999.9, 0,   9.9,24,   5.9,24,  15.0,  20.0,  105.1 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010611,   88.8,24,   33.3,24, 1008.7,24, 9999.9, 0,   9.9,24,   6.6,24,  12.0,  15.9,  104.0 ,  69.1 , 0.00G,999.9, 000000,
722740,23160, 20010612,   89.0,24,   36.6,24, 1005.7,24, 9999.9, 0,   9.9,24,   9.5,24,  20.0,  26.0,  104.0 ,  69.1 , 0.00G,999.9, 000000,
722740,23160, 20010613,   84.3,24,   35.0,24, 1002.4,24, 9999.9, 0,   9.9,24,  10.5,24,  17.1,  22.9,  100.0 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010614,   81.4,24,   44.2,24, 1007.3,23, 9999.9, 0,  10.0,24,   5.9,24,  15.0,  20.0,   91.9*,  66.0*, 0.00G,999.9, 000000,
722740,23160, 20010615,   81.7,24,   33.5,24, 1010.8,24, 9999.9, 0,   9.9,24,   5.1,24,  10.1, 999.9,  100.9 ,  62.1 , 0.00G,999.9, 000000,
722740,23160, 20010616,   86.5,24,   40.0,24, 1011.1,24, 9999.9, 0,   9.9,24,   5.5,24,  10.1,  15.0,  106.0 ,  62.1 , 0.00G,999.9, 000000,
722740,23160, 20010617,   90.0,24,   42.9,24, 1010.3,24, 9999.9, 0,   9.9,24,   5.5,24,  12.0,  18.1,  107.1 ,  66.9 , 0.00G,999.9, 000000,
722740,23160, 20010618,   91.5,24,   49.6,24, 1009.8,24, 9999.9, 0,   9.9,24,   7.3,24,  14.0,  20.0,  107.1 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010619,   90.6,24,   45.4,24, 1009.1,24, 9999.9, 0,   9.5,24,   7.8,24,  14.0,  19.0,  105.1 ,  75.9 , 0.00G,999.9, 000000,
722740,23160, 20010620,   91.0,24,   48.6,24, 1011.1,24, 9999.9, 0,  10.0,24,   8.3,24,  16.9,  26.0,  102.0 ,  78.1 , 0.00G,999.9, 010000,
722740,23160, 20010621,   82.4,24,   55.6,24, 1014.6,23, 9999.9, 0,   9.9,24,   7.2,24,  14.0,  19.0,  100.9 ,  70.0 , 0.33G,999.9, 010010,
722740,23160, 20010622,   84.0,24,   56.3,24, 1013.6,24, 9999.9, 0,   9.9,24,   8.8,24,  26.0,  34.0,  100.9 ,  70.0 , 0.07G,999.9, 010010,
722740,23160, 20010623,   86.5,24,   53.7,24, 1012.1,21, 9999.9, 0,  10.0,24,   8.8,24,  26.0, 999.9,  100.9 ,  72.0 , 0.01G,999.9, 010010,
722740,23160, 20010624,   88.7,24,   50.9,24, 1011.0,24, 9999.9, 0,   9.9,24,   5.2,24,  12.0,  16.9,  100.9 ,  73.0 , 0.00G,999.9, 000000,
722740,23160, 20010625,   84.5,24,   49.2,24, 1010.5,22, 9999.9, 0,  10.0,24,   7.3,23,  17.1,  22.0,  100.9 ,  69.1 , 0.00G,999.9, 010010,
722740,23160, 20010626,   76.8,24,   57.3,24, 1012.3,24, 9999.9, 0,   9.7,24,   6.8,24,  13.0,  19.0,   97.0 ,  66.0 , 0.13G,999.9, 010010,
722740,23160, 20010627,   84.9,24,   41.8,24, 1013.4,24, 9999.9, 0,   9.9,24,   5.3,23,  10.1, 999.9,   99.0 ,  66.0 , 0.00G,999.9, 000000,
722740,23160, 20010628,   88.5,23,   40.4,23, 1012.1,22, 9999.9, 0,  10.0,23,   5.6,22,   8.9, 999.9,  104.0*,  71.6*, 0.00G,999.9, 000000,
722740,23160, 20010629,   90.9,24,   44.9,24, 1009.6,24, 9999.9, 0,   9.9,24,   7.1,24,  15.0,  20.0,  106.0 ,  71.1 , 0.00G,999.9, 000000,
722740,23160, 20010630,   93.1,24,   42.8,24, 1008.4,24, 9999.9, 0,   9.9,24,   6.2,24,  13.0,  18.1,  107.1 ,  73.0 , 0.00G,999.9, 000000,
722740,23160, 20010701,   93.1,24,   49.0,24, 1008.6,24, 9999.9, 0,   9.9,24,   6.4,24,  15.9,  25.1,  107.1 ,  79.0 , 0.00G,999.9, 010010,
722740,23160, 20010702,   92.5,24,   52.2,24, 1007.9,24, 9999.9, 0,   9.9,24,   5.6,24,  14.0,  21.0,  111.0*,  78.8*, 0.00G,999.9, 010010,
722740,23160, 20010703,   93.5,24,   52.4,24, 1008.4,23, 9999.9, 0,   9.8,24,  11.7,24,  18.1,  52.1,  111.0 ,  78.1 , 0.00G,999.9, 010010,
722740,23160, 20010704,   87.7,24,   59.5,24, 1011.3,24, 9999.9, 0,   9.9,24,   7.1,24,  11.1,  15.9,  102.9*,  75.0*, 0.00G,999.9, 000000,
722740,23160, 20010705,   83.3,24,   63.7,24, 1012.3,22, 9999.9, 0,   9.5,24,   6.6,24,  18.1,  28.9,  105.1 ,  69.1 , 0.00G,999.9, 010010,
722740,23160, 20010706,   75.7,24,   65.6,24, 1014.6,24, 9999.9, 0,   9.9,24,   5.6,24,  15.0,  22.9,   93.9 ,  69.1 , 0.36G,999.9, 010000,
722740,23160, 20010707,   81.7,24,   64.9,24, 1014.1,24, 9999.9, 0,   9.9,24,   3.7,24,  12.0, 999.9,   91.0 ,  69.1 , 0.01G,999.9, 010000,
722740,23160, 20010708,   81.6,24,   58.2,24, 1013.9,24, 9999.9, 0,   9.9,24,   7.9,24,  12.0,  14.0,   91.4*,  75.0*, 0.00G,999.9, 010000,
722740,23160, 20010709,   82.6,24,   57.5,24, 1012.4,24, 9999.9, 0,   9.9,24,   5.6,24,  12.0,  15.9,   93.0 ,  73.0 , 0.00G,999.9, 000000,
722740,23160, 20010710,   82.7,24,   57.4,24, 1011.4,23, 9999.9, 0,  10.0,24,   7.0,24,  22.9,  30.9,   95.0*,  73.0*, 0.00G,999.9, 010010,
722740,23160, 20010711,   82.9,24,   59.5,24, 1010.4,24, 9999.9, 0,   9.9,24,   6.3,24,  15.9, 999.9,   93.9*,  71.6*, 0.00G,999.9, 010010,
722740,23160, 20010712,   82.8,24,   60.0,24, 1011.7,24, 9999.9, 0,   9.9,24,   5.6,24,  12.0, 999.9,   98.1*,  71.6*, 0.00G,999.9, 000000,
722740,23160, 20010713,   88.0,24,   58.3,24, 1011.9,24, 9999.9, 0,   9.9,24,   4.8,24,  10.1, 999.9,  104.0 ,  72.0 , 0.00G,999.9, 000000,
722740,23160, 20010714,   90.1,24,   56.7,24, 1009.6,23, 9999.9, 0,   9.9,24,   7.5,24,  28.9,  33.0,  104.0 ,  80.1 , 0.00G,999.9, 010010,
722740,23160, 20010715,   86.6,24,   58.5,24, 1008.0,22, 9999.9, 0,  10.0,24,   7.3,24,  12.0,  19.0,  102.0 ,  75.9 , 0.01G,999.9, 010010,
722740,23160, 20010716,   87.7,24,   56.1,24, 1008.2,23, 9999.9, 0,  10.0,24,   6.5,24,  12.0,  14.0,   98.6*,  75.2*, 0.00G,999.9, 000000,
722740,23160, 20010717,   81.7,24,   61.4,24, 1011.5,23, 9999.9, 0,  10.0,24,   9.0,24,  17.1,  28.9,  100.0 ,  71.1 , 0.04G,999.9, 010010,
722740,23160, 20010718,   84.5,24,   61.7,24, 1011.8,23, 9999.9, 0,  10.0,24,   5.0,24,  12.0,  37.9,   97.0 ,  71.1 , 0.00G,999.9, 010010,
722740,23160, 20010719,   81.8,24,   62.6,24, 1010.7,24, 9999.9, 0,   9.9,24,   5.8,24,  14.0,  18.1,   97.0*,  71.6*, 0.48G,999.9, 010010,
722740,23160, 20010720,   82.5,24,   63.2,24, 1010.8,23, 9999.9, 0,  10.0,24,   8.2,24,  17.1,  22.0,   97.0 ,  72.0 , 0.02G,999.9, 010010,
722740,23160, 20010721,   83.6,24,   62.9,24, 1011.0,24, 9999.9, 0,   9.5,24,   5.6,24,  16.9,  21.0,   93.9 ,  75.0 , 0.00G,999.9, 000010,
722740,23160, 20010722,   85.5,24,   60.3,24, 1009.0,24, 9999.9, 0,   9.9,24,   5.1,24,   8.9, 999.9,   97.0 ,  77.0 , 0.00G,999.9, 000000,
722740,23160, 20010723,   86.6,24,   57.5,24, 1008.0,24, 9999.9, 0,   9.9,24,   7.3,24,  11.1,  16.9,   99.0 ,  78.1 , 0.00G,999.9, 010000,
722740,23160, 20010724,   87.9,24,   56.3,24, 1007.5,23, 9999.9, 0,  10.0,24,   6.5,24,  12.0,  22.9,   99.0 ,  73.9 , 0.00G,999.9, 000010,
722740,23160, 20010725,   85.2,24,   61.3,24, 1008.4,24, 9999.9, 0,   9.9,24,   7.4,24,  14.0,  15.9,   99.0 ,  73.9 , 0.00G,999.9, 010010,
722740,23160, 20010726,   81.8,24,   61.5,24, 1009.9,24, 9999.9, 0,   9.9,24,   7.5,24,  19.0,  28.9,   97.0 ,  75.0 , 0.01G,999.9, 010010,
722740,23160, 20010727,   85.3,24,   62.6,24, 1011.1,24, 9999.9, 0,   9.9,24,   5.8,24,  11.1, 999.9,  100.0 ,  75.0 , 0.00G,999.9, 000000,
722740,23160, 20010728,   88.7,24,   59.5,24, 1011.2,24, 9999.9, 0,   9.9,24,   5.1,24,  15.9,  16.9,  102.0*,  77.0*, 0.00G,999.9, 000000,
722740,23160, 20010729,   82.8,24,   63.7,24, 1013.5,23, 9999.9, 0,  10.0,24,   9.2,24,  16.9, 999.9,  102.9 ,  75.0 , 0.00G,999.9, 010000,
722740,23160, 20010730,   81.5,24,   63.2,24, 1012.2,24, 9999.9, 0,   9.9,24,   6.3,24,  15.0, 999.9,   93.9 ,  73.0 , 0.00G,999.9, 000000,
722740,23160, 20010731,   82.9,24,   62.9,24, 1009.4,24, 9999.9, 0,   9.8,24,   6.0,24,  23.9,  35.9,   93.9 ,  71.1 , 0.00G,999.9, 010010,
722740,23160, 20010801,   82.6,24,   62.0,24, 1013.4,24, 9999.9, 0,   9.9,24,   6.7,24,  10.1,  22.9,   95.0 ,  71.1 , 0.16G,999.9, 000000,
722740,23160, 20010802,   85.1,24,   62.1,24, 1014.3,24, 9999.9, 0,   9.9,24,   4.1,24,   8.9,  14.0,  100.4*,  73.4*, 0.00G,999.9, 000010,
722740,23160, 20010803,   88.8,24,   61.5,24, 1012.0,24, 9999.9, 0,   9.9,24,   8.3,24,  21.0,  29.9,  102.0 ,  73.0 , 0.00G,999.9, 010010,
722740,23160, 20010804,   86.5,24,   60.5,24, 1009.7,24, 9999.9, 0,   9.9,24,   8.0,24,  15.9,  21.0,  102.0 ,  75.0 , 0.00G,999.9, 010010,
722740,23160, 20010805,   81.3,24,   64.0,24, 1013.1,24, 9999.9, 0,   9.8,24,   5.9,24,  12.0,  15.0,  102.0 ,  70.0 , 0.10G,999.9, 010010,
722740,23160, 20010806,   86.8,24,   58.4,24, 1013.1,22, 9999.9, 0,  10.0,24,   7.7,24,  25.1,  33.0,  105.1 ,  70.0 , 0.01G,999.9, 010010,
722740,23160, 20010807,   90.0,24,   53.4,24, 1011.5,24, 9999.9, 0,   9.9,24,   7.7,24,  12.0,  19.0,  107.1 ,  72.0 , 0.00G,999.9, 000000,
722740,23160, 20010808,   86.4,24,   55.7,24, 1012.1,24, 9999.9, 0,   9.9,24,   6.2,24,  13.0,  21.0,  107.1 ,  75.0 , 0.00G,999.9, 010000,
722740,23160, 20010809,   77.5,24,   63.1,24, 1014.1,24, 9999.9, 0,   9.9,24,   5.5,24,   8.9, 999.9,   89.1 ,  68.0 , 0.01G,999.9, 010000,
722740,23160, 20010810,   80.9,24,   65.0,24, 1013.3,24, 9999.9, 0,   9.9,24,   5.8,24,  13.0, 999.9,   91.0 ,  68.0 , 0.04G,999.9, 000000,
722740,23160, 20010811,   85.7,24,   63.4,24, 1011.0,24, 9999.9, 0,   9.9,24,   5.9,24,  14.0,  23.9,  100.0 ,  73.9 , 0.00G,999.9, 010010,
722740,23160, 20010812,   81.2,24,   63.8,24, 1012.9,24, 9999.9, 0,   9.5,24,   7.7,24,  14.0, 999.9,  100.0 ,  72.0 , 0.00G,999.9, 010010,
722740,23160, 20010813,   81.4,24,   65.7,24, 1014.9,22, 9999.9, 0,   9.8,24,   5.1,24,  17.1,  18.1,   98.1 ,  72.0 , 0.12G,999.9, 010010,
722740,23160, 20010814,   79.5,24,   61.6,24, 1014.5,24, 9999.9, 0,   9.9,24,   7.0,24,  15.9, 999.9,   96.1 ,  72.0 , 0.01G,999.9, 010000,
722740,23160, 20010815,   82.8,24,   62.6,24, 1011.7,24, 9999.9, 0,   9.9,24,   5.4,24,  12.0,  15.9,   97.0 ,  72.0 , 0.00G,999.9, 000010,
722740,23160, 20010816,   85.8,24,   60.4,24, 1011.4,24, 9999.9, 0,   9.9,24,   6.6,24,  15.9, 999.9,   98.1 ,  73.9 , 0.00G,999.9, 010010,
722740,23160, 20010817,   83.5,24,   59.7,24, 1013.1,22, 9999.9, 0,  10.0,24,   6.4,24,  26.0,  29.9,   98.1 ,  69.1 , 0.26G,999.9, 010010,
722740,23160, 20010818,   79.5,24,   62.6,24, 1015.0,23, 9999.9, 0,   9.9,24,   6.8,24,  20.0,  29.9,   99.0 ,  69.1 , 0.28G,999.9, 010010,
722740,23160, 20010819,   84.5,24,   62.3,24, 1012.1,24, 9999.9, 0,   9.9,24,   5.2,24,  11.1, 999.9,   97.0*,  73.9*, 0.00G,999.9, 000000,
722740,23160, 20010820,   84.5,24,   60.7,23, 1011.1,23, 9999.9, 0,   9.9,24,   7.2,24,  14.0, 999.9,   99.0 ,  73.9 , 0.00G,999.9, 010010,
722740,23160, 20010821,   86.6,24,   52.2,24, 1009.4,24, 9999.9, 0,   9.9,24,   5.3,24,   9.9,  15.9,   99.0 ,  73.0 , 0.00G,999.9, 000000,
722740,23160, 20010822,   86.4,24,   47.5,24, 1010.0,24, 9999.9, 0,   9.9,24,   8.2,24,  12.0,  20.0,   99.0 ,  72.0 , 0.00G,999.9, 000000,
722740,23160, 20010823,   84.9,24,   47.8,24, 1010.6,24, 9999.9, 0,   9.9,24,   6.5,24,  13.0,  15.9,   98.6*,  69.8*, 0.00G,999.9, 000000,
722740,23160, 20010824,   87.1,24,   46.3,24, 1008.9,24, 9999.9, 0,   9.9,24,   5.1,24,   8.9, 999.9,  104.0 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010825,   88.7,24,   41.5,24, 1007.3,24, 9999.9, 0,   9.9,24,   4.7,24,   8.9, 999.9,  106.0 ,  70.0 , 0.00G,999.9, 000000,
722740,23160, 20010826,   90.8,24,   39.7,24, 1007.7,24, 9999.9, 0,   9.9,24,   5.4,24,   8.9, 999.9,  107.1 ,  71.1 , 0.00G,999.9, 000000,
722740,23160, 20010827,   91.0,24,   45.8,24, 1008.4,24, 9999.9, 0,   9.9,24,   6.3,24,  13.0,  19.0,  107.1 ,  71.1 , 0.00G,999.9, 000000,
722740,23160, 20010828,   91.1,24,   45.4,24, 1005.7,24, 9999.9, 0,   9.9,24,   6.4,24,  11.1,  15.0,  106.0 ,  75.9 , 0.00G,999.9, 000000,
722740,23160, 20010829,   88.3,24,   57.0,24, 1006.0,24, 9999.9, 0,   9.9,24,   8.6,24,  21.0,  25.1,  105.1 ,  75.0 , 0.00G,999.9, 000000,
722740,23160, 20010830,   81.2,24,   60.4,24, 1009.7,24, 9999.9, 0,  10.0,24,   9.3,24,  22.9,  33.0,   98.1 ,  72.0 , 0.00G,999.9, 010010,
722740,23160, 20010831,   82.4,24,   58.6,24, 1010.3,24, 9999.9, 0,   9.9,24,   5.2,24,  14.0, 999.9,   97.0*,  71.1*, 0.00G,999.9, 000000,
722740,23160, 20010901,   83.6,24,   54.1,24, 1010.1,23, 9999.9, 0,   9.9,24,   5.6,24,  15.9,  22.0,   97.0 ,  71.1 , 0.00G,999.9, 000000,
722740,23160, 20010902,   83.7,24,   54.4,24, 1010.8,24, 9999.9, 0,   9.9,24,   4.8,24,  10.1, 999.9,   98.1 ,  71.1 , 0.00G,999.9, 000000,
722740,23160, 20010903,   86.6,24,   52.0,24, 1009.4,24, 9999.9, 0,   9.9,24,   5.1,24,   8.9, 999.9,  102.0 ,  72.0 , 0.00G,999.9, 000000,
